Subcallosal.Gyrus:double,Transverse.Temporal.Gyrus:double,Rectal.Gyrus:double,Fusiform.Gyrus:double,Inferior.Occipital.Gyrus:double,Inferior.Temporal.Gyrus:double,Parahippocampal.Gyrus:double,Lingual.Gyrus:double,Middle.Occipital.Gyrus:double,Orbital.Gyrus:double,Middle.Temporal.Gyrus:double,Superior.Temporal.Gyrus:double,Superior.Occipital.Gyrus:double,Precentral.Gyrus:double,Inferior.Frontal.Gyrus:double,Angular.Gyrus:double,Supramarginal.Gyrus:double,Cingulate.Gyrus:double,Middle.Frontal.Gyrus:double,Postcentral.Gyrus:double,Superior.Frontal.Gyrus:double,Medial.Frontal.Gyrus:double
0.429137098792168,4.64345645336239,0.803337521792776,-4.1065958830471,-8.61233848433331,-2.73042646272833,-3.52775824125674,-1.17458315601947,-2.3543670394109,1.51725259393825,-3.84427964051259,-3.12860899003199,-13.3274202204376,3.35653501213487,1.37721352593125,-1.84721187152937,-5.99229336231893,4.92801509126846,1.05574436748936,0.550434979775696,1.84257862588449,4.70445419586224
-1.43701237845891,7.41976467684671,1.11547768756344,-2.30971639812505,-2.86169937030046,-2.191484386775,1.85969393335625,4.50219858369053,0.590124839860605,0.930449882256631,-2.09207660499891,-0.75860253546895,-12.0261143321544,4.32849644814488,1.10967074404421,-0.320127938696488,-2.52337125279621,3.81346734332151,2.83834389541649,0.0992658840516333,0.907079564663333,2.8623701958885
2.13794761103086,7.99814617076273,0.701825037884614,-5.03194817965971,-6.48155454853116,-3.75699860387875,1.8671832453685,-0.740080126951566,-1.22612720614565,-1.13648585809541,-1.35987144406984,0.91132383243918,-2.48887888710494,5.21160544370492,3.13388369850561,8.63515590797699,1.84432307135013,3.85888704935851,3.61141437866609,1.41882316438541,0.581626219389245,3.32908378944216
5.6130170672614,3.48860093511034,1.50727957275629,-4.64329122765076,-6.04190401902534,-1.8049691140395,1.27470969477973,-3.51141928794587,-0.613123177429833,-0.440254627117848,-1.40766415772491,1.50117011369206,8.26428611471096,2.49586199881522,1.05985238931512,11.9286396684909,2.630789610121,3.33427420937943,1.76495581723872,-0.20089317922393,0.266218590061868,4.41459497652387
8.30719599023279,2.56112896988916,0.77054129217846,0.966254457901713,-1.12274778178341,-1.63839591725736,2.35227328159017,-2.04181889929196,-0.900863073991644,0.527843575189304,0.0045452540354417,2.67093630828978,10.9833806732933,0.0512661134756817,-1.64242318352701,9.56032334284555,0.15602836351563,1.91962882338458,-0.651031788866136,-0.829883146775176,0.410856676681703,4.15890375713289
6.984484379945,0.0857302750997651,0.67651019615114,2.72668887699776,1.16591416319476,1.0347209864677,0.67987400579974,-1.05127896099008,-0.729346895831183,1.37840874882605,-0.953243208788498,1.28062241623245,13.4584047886424,-1.41218221231367,-2.63294302002086,3.68020693104049,0.0300393315341643,1.91495089137414,-1.02654843964834,-2.00814673826966,-1.08445952075162,2.31201013126991
8.89088223639802,-0.42759514925831,0.0320862846743179,8.61801202963717,6.28408181590942,2.77238159713578,1.38751186740855,2.47020052695952,0.151425357051322,0.951040893792404,-0.491029546196759,1.49022843752017,11.1693584607577,-1.83448297855288,-2.29170712016677,0.80829043307618,3.08282251417698,-0.629759586652637,-2.83159413510768,-1.05568395370663,-3.819730002238,-0.156085901065501
8.01138955959187,-4.10884730318472,1.499769557748,7.61022391581999,1.59175517636047,1.81658591474673,0.7951868664163,0.372619564557678,-6.71854631534371,1.93344001008833,-0.868813758189561,2.12975437215264,7.99624168963927,-3.58563618524184,-0.478715483964182,4.93457384895219,5.38437791144333,-3.32450261069495,-1.8261688752444,-2.68249479308614,-0.864954767777605,0.534615660126633
9.02600634952654,-9.29802618667961,0.187160015372185,1.76332453554638,6.19893424454781,1.22533393930066,-2.65710099717672,0.22597815180318,-2.96926191301661,1.72940609771386,1.13340415523313,1.89920022013011,21.2690544752876,-4.89564183238081,0.446031888586778,6.79905717866896,5.16470552333415,-4.26927818075363,-1.57027266005843,-3.34857925640775,-0.570133817370119,1.00411481484666
4.46673260620202,-5.05513179974315,-0.591242342453132,-1.61268611118372,0.565619020471476,2.23462567079755,-3.80935172337065,-3.45972371130284,-4.26072143596748,-0.48356084333102,0.935624194071596,1.01856598145241,6.73779681770218,-1.9244999199694,2.83253499748579,-3.40825957777389,1.10380534984881,-6.79408629682768,0.00609451045016923,-0.783937343672398,0.0247328489842674,-0.547588436905834
-0.444431670381708,1.37983585762488,-0.56933751572794,1.62219197562957,1.38180950413153,3.9744611092373,-2.2715653121654,-0.0844860247613911,-2.51292488419591,0.976239186953698,3.64784635832575,1.59785165611987,-5.26753128311659,1.1377895519921,5.26079384273301,-2.71737642037611,4.44167739098709,-3.5389269589179,2.84293263628145,3.25143094512015,2.51964523128569,-0.0704940951304388
-1.13348648022458,-1.12312321457541,-0.76092550445225,0.907958795986529,-0.332494304472058,3.12284025462012,-3.06374176356117,0.751691211428536,-6.20587225770194,-0.834993811431995,2.92007064799546,0.737057244131956,-12.5269298271691,-0.958773416496302,4.95080842432847,-4.61829334913793,1.34832164674953,-3.96380016702431,1.17024171743542,3.37752560997025,2.07460332953401,-2.75460215982743
-0.821431823326648,-0.404009016344392,-0.769706308626059,7.42461434988677,10.9127075946605,6.09976310694586,1.81411892244248,4.17880799726614,1.53043644351411,-1.74405983848809,8.67229706308057,1.83618274548899,-1.38039881445515,-3.18418882543442,5.8525787422722,-1.98101036405903,-0.256261882863796,-4.08870592114645,-2.05197824608787,0.204346650878015,0.0396071437293569,-2.95991263099672
-1.88326769968792,-3.12282154768169,-0.685779928249365,3.01215863733066,0.52741520152952,1.44022966621448,-0.0579832541549621,3.78686433275156,-3.34399878054774,-0.694658894214583,2.53452560358163,1.30522816019104,-1.11793824497483,-2.39845667482237,1.94610479656423,-2.51552746513967,-1.05207319785319,-6.10364422128437,-0.833727254288425,1.25189406784298,-0.485343326128359,-1.71642550863827
-2.22299410930833,-2.59956080858769,0.511253636677834,3.81059165831785,2.23162851613502,1.84723993242608,-1.39004829335331,2.50586021788555,0.840822070112826,-0.180290978611496,2.24675626949799,-0.935806511762262,11.2204518812721,-1.82157696466018,-1.23861341279547,0.708155347620225,1.51088770178153,-6.62861506743841,-0.685005307166451,2.59016786086531,-2.59024808003928,-3.25414079275211
-0.192611052187974,-4.26422679906201,-0.0282056138444655,3.24991341284862,6.69534753847662,-0.276206094419434,-4.90207619515237,3.56579565266721,4.45489899549546,-0.527156091678817,-1.94101093916992,-2.86692127037026,12.5847715642854,-0.403549694947902,-5.48157588580709,-7.2599619257794,-1.13737918396025,-7.62361845960816,-3.05581240472177,3.1191680299451,-3.49510711800321,-4.71305848333832
-3.40911852832675,-4.15681951910483,0.254342320183733,4.59012390092298,7.12857226855458,2.8798915856781,-2.87406695955233,3.92667063709658,0.24823199560062,0.281945766583458,-1.53877602242231,-3.81811611563378,-7.16497919593468,2.49562513431457,-1.05278262247018,-9.4598792853385,0.243126144922624,-5.60865439779359,0.273851453045643,4.82889457508212,0.0100795599798856,-3.30317858039696
-1.28351653772475,-3.11733896871631,0.167997438762436,-2.34877687745915,-2.2186972936311,0.110532972718542,-2.87602058655337,1.30848517117438,-1.02917892957237,-0.337185403824668,0.353461019741152,-3.41939104755204,9.66119960061135,-2.71405247687269,0.897766377214738,-0.221596731057013,3.11240368842881,-5.67372288199531,0.473986266135863,1.62934749627668,-2.22468804609008,-3.50450108392781
0.00419491961808266,-0.345785147896256,0.173859741891639,-0.576788922297979,-2.44646114808031,1.52771806670185,-1.68793707615499,0.521239254900083,0.892666219977139,-0.157249602903208,0.385700187320087,-1.16074606612549,9.053307953924,-3.97258252850973,-0.309928886751958,-2.38511426293485,1.78045344655962,-3.82882391221263,0.324592034548635,-1.11947320647154,-2.68940993621311,-2.53702599393089
-1.64598415629825,9.92784194335554,-0.80767077042865,3.91608776640693,7.06528070520682,2.72544686762819,1.45018357164233,5.96493288827334,6.07376744424888,-0.880546830652144,1.93794148031461,1.47781882864585,-11.0986541359969,-1.27996502059677,2.8341315856295,-13.8204318809724,-3.57272458068601,-1.21395748844633,-2.14433124171584,0.762432466837754,-2.10408611038925,-2.25075331040635
-2.61905376547377,6.62354230503868,-1.48199409819844,0.399853188655115,3.07652826623005,-0.353280624502578,-1.0416586431611,0.0995660712950809,3.75412474324285,-0.94847708707149,-0.639815101275373,2.67630363676227,-7.25468666915131,-1.88619995313337,2.23994779435919,-3.70754958516915,-2.40713039330767,-1.5791236106955,-2.99278356265751,0.405064516204663,-1.85871656861835,1.09431696664583
-2.3770139079085,4.35131593715332,0.533989758582267,5.19450734444673,7.41728153498978,1.16353559030963,-0.683463720565485,3.00513880396479,2.33373811695893,-0.668140372161251,-0.337569557449642,1.41470835822333,3.55521035446074,-2.25128732612001,-3.0824802605629,-0.186467375525549,-4.33276399130503,-3.07432227896069,-3.40076492827667,-2.26157705837143,-3.72330131090064,2.20818483722591
0.698135416397603,-0.318837160300402,0.368980799913481,13.070050233782,13.6975405114859,5.26889551206487,4.08476833942934,5.57165108628234,4.29260756539735,0.206363314078591,2.97467811179169,-1.00696700697056,0.901036934839189,-2.40522713955645,-0.933152579136709,-9.30718525204129,-9.20962537467867,-5.02955349324181,-5.69827533857323,-5.26749225688981,-6.21784033723586,-0.559149698666663
0.94939420744454,0.303083012677353,0.771879025795198,7.81648185666063,11.4273051957182,3.96779914076289,4.87303753682304,1.99910291824755,5.73073308855802,0.802733971648029,5.24692790644865,2.48127754118054,9.102793071984,-0.778019393442734,3.8479308386376,-2.34970321471655,0.362285456571948,-1.30481725353901,-2.45531479354692,-2.46268107935085,-1.62233364762421,1.38231335896872
0.132762465232288,-0.272923543913425,0.458684436227419,-1.92619778691703,-8.45342441231311,-1.71075352359607,2.28134387161622,-1.70250570013891,-7.97188531355917,0.241971600547055,0.429179826521083,4.08944200267644,4.51047876589551,-0.239664087778766,5.02076999276048,5.94597873644864,4.8329685024462,0.539886440148232,4.81811670680205,-1.02714352575438,3.07321875793452,2.3225740101318
0.131240189760855,-3.89685683007265,-0.915202968789861,-3.36798869695146,-8.52464831260789,-0.0547624810120201,-1.55031265619171,-0.353174768877212,-5.065247640954,0.130476200775665,-0.668566127990856,-0.0824736224827307,-2.89590598342672,-3.58016122256474,2.61536488323123,0.489860601454359,-1.21757623705509,0.27455758781944,2.00201916247379,-4.48087959610084,0.138816879440085,-0.628367745177541
-0.371172618969788,-7.08871684580052,-0.33698318925664,1.86110912655789,1.61363349483348,2.77077226851484,2.52806795339958,-2.30290428796771,2.22064610637329,0.700647772333884,0.0636900429129653,-1.98446933429701,-7.40636117598262,-5.38951079780056,1.88171551005051,-4.65805761969921,-2.08934876193301,1.08919618947467,-1.22360742653208,-6.04388929038957,0.0844607168927091,-0.310511906959202
0.256524039040416,-1.32850359109684,1.09364377482708,-4.26890431638963,-1.0185789899888,-0.612149275015188,0.686485700389919,-2.38169425741033,3.72579592842284,0.756086315221689,0.335948339232354,-0.386545132766158,-3.96088681177182,-2.12771281348604,-1.8301781267822,1.93222407298755,1.14765092781365,0.183802245113738,0.231236939785015,-2.8561726086209,0.410150270292161,0.566141524786767
-0.0426698362085797,2.10378293403843,-0.148922076538693,-6.57802902579327,-5.03128576707485,-0.186527111602392,4.88494058477958,-0.369544677204822,3.33020182519454,0.154791829439096,-0.801791239032735,-0.748701017890663,-3.40948289079467,-0.154767269621312,-2.81031602726643,-2.20929432048495,1.64342283218406,2.8383757547373,-0.513447738575242,-2.37772955079487,-1.51411446036144,-0.64840744993949
1.04324575528327,4.86814272960536,0.396219256646036,-4.05626500165372,-0.504486836424372,0.130638758753312,7.85343260656813,1.13354445264845,5.88386379668874,0.0170643149860919,1.78047130811781,2.39906301032973,-4.41214941305125,1.10932583379332,0.191301808597381,-4.80261280011696,3.82796695117852,7.41291671834503,0.652338538387044,-1.87856011691191,0.781666524931933,1.35584116886197
-2.42372918648409,5.80457579560365,-0.345632225618731,-8.27361224397069,0.661817801962314,-0.427651663947902,3.93196176575593,-3.84242686785031,4.46678184290493,0.780703771862672,2.77273598068404,3.59674695189521,-1.84888637854123,2.23456649675826,1.04467538080957,1.2922686340914,5.89128328479662,5.81742513593632,2.79859577067226,-1.60866430697112,1.18749322617215,0.688887381191048
-1.21659466151062,7.89308213203331,1.097123476667,-9.50007075274394,-1.21237185191462,-0.419398379706254,2.00052806234287,-4.46745863870073,3.43895596384344,0.900310200068851,2.3450027786658,2.66435080680549,-0.799693787264748,4.40095471927356,0.209804689369947,6.45534998214046,10.5833718330393,8.01190100751213,4.35532395828003,0.901957879027314,2.24336564335941,1.72073118704786
-1.64035066979635,6.02366173889468,1.17308636350323,-10.8656405279738,-3.89705579805517,-2.74260138852165,2.50913149632899,-4.86155085990359,0.820386159504285,-0.159016400395365,0.187271702063155,1.61187457506056,-0.0945716392217422,4.02849050133885,0.426689734278522,6.37663124403005,8.07423259590565,10.266344333072,3.84252310121031,-1.09669355891708,2.99928377649366,3.92137258643244
-4.31599721134124,6.58631461618762,-1.23804356511003,-9.39032156966024,2.23776596354055,-0.0093733921043373,-0.622227932285857,0.147138032351683,2.83107242988724,-0.43007602953,4.58954275087606,2.67931825666088,3.03648006558755,4.13717384295432,3.23533051553549,9.45611241976002,4.15386557339571,0.0635457647953576,2.30019319946354,-3.00461862080437,1.26524762557485,0.00400975550398371
-0.00609292007944428,5.4280738632708,1.12436890449563,4.48386942534244,1.03069203491466,0.79448956481876,0.197613978895564,-0.844474531717966,14.6127931798327,1.20844694841137,0.181715813437248,4.47776504225893,15.9812364981832,0.649528982989536,0.289558548052837,-0.231451169139873,-0.138225617922605,-0.362330438870469,-1.17054861951475,-4.94169345331344,0.302463753045297,0.158249307576616
6.93584405325947,2.49761968490878,1.67508398806471,-1.38445938987111,-1.20105928360946,-3.49382750633103,3.41415616850483,-0.83614662977305,4.48760579445754,1.52711875094158,0.17783735410332,0.845988809766974,3.697975596644,0.65427208727409,-3.20384736366736,-5.39600859815429,-9.69163393785795,-0.355618818965834,-4.22936986018923,3.48774869955967,0.347887034628783,0.156524147344229
6.45863613959617,2.39901484844279,0.901400614026779,-2.33387617306434,-0.259771445709269,0.711284526770324,-0.00282569848762869,-4.64909650270018,1.89594081920431,0.272910163036011,0.505094603914162,1.11436172015744,0.0695778590787022,1.4030855125425,-0.524808206247997,-1.23049004294363,-1.43999608951707,-1.37401404571804,-2.79406352264303,1.42014012301129,-0.963068628199918,2.88939028450767
4.6179451105432,2.04225935387271,-0.509481217618164,-0.974380924237424,-0.568757166723203,-0.54983689257044,2.5397355529918,-0.609280385477192,0.497798254073288,-0.263278815305335,-0.282008247387898,-0.0471162265699104,1.99604328548715,3.56596925879473,1.27480021316961,0.940033477672338,8.70510807662607,3.91685874332577,0.545370393123977,2.5054808170405,0.92756640342646,2.70972087817397
3.40477096610062,-1.55264679880151,-0.275561506870117,-9.04597364339035,-1.19801644665097,-3.64519176435337,-3.13816007705694,-4.48949709047752,8.98317809906417,-0.721648184082452,-1.93932372168398,-2.03844503041493,20.0873718758692,3.14292332603078,1.6349778945853,0.7455619636942,8.65367856057184,0.951860284319738,1.75893188711156,2.75377078164803,0.709792129507739,1.69339956470646
5.1071137062684,1.29429639042019,0.516759746270908,-0.978654330522978,-1.11754928549259,0.916219911421764,-0.676512588633725,-3.34974661770111,2.80208035417698,2.04850205670465,-1.85685181897394,-1.73962469137795,0.833563630225411,1.49394771425057,1.62572483799901,-0.823904584877803,2.42571536231976,-0.119009422736484,1.00662095932004,1.28501001683329,0.0336085500440142,3.03042634410565
4.17997333104654,4.63308892153777,0.188182541804922,0.617577014364589,2.37264431675197,1.54639813475464,1.55467801826134,-2.46002896714793,2.75450501941169,0.873371907055959,-0.594592539257743,0.0493447905415147,-1.09538145144493,2.78904242345394,1.30704104341114,2.69163383195544,-5.04878151812989,-1.66575037784279,0.238437609748988,3.72919852259687,-0.710984334964618,3.06080121637145
3.50534984043503,4.2537307945512,0.22390687973193,-0.487279608727451,1.91256436008237,0.0463429056455322,0.365411743628184,-2.71034413881788,-0.629547905231275,-0.993138633028495,-1.37254588253563,-0.781536584656874,-6.26946336914126,2.43820745364119,1.64892651082127,4.82217721419506,-4.77981208077687,-3.40836258099945,1.42438183839867,2.36633629893804,-1.57398652551811,1.83452418150382
3.22824323443389,0.456222009460413,-0.672167239948085,0.496775800200415,3.7022108444991,-0.551945775905744,-0.924311412533244,-1.43069213271131,0.299921580247483,1.65967043645127,-0.380711848807212,-0.702268816972925,-1.43868212286405,2.11144280481217,2.4913812402293,9.18772556184003,-0.987376325621427,-2.30684603220558,2.22445364526917,0.706423345857487,-0.815398021616683,1.91159523950271
2.75465351304312,3.24056256626565,-0.671039817235108,3.32974324114886,1.01158377000192,-0.684467909899113,0.855508549777352,0.448927051172147,-0.557086524151478,1.52969911549524,-0.639090438072917,1.38714809359327,-7.73303771261295,0.678748476967007,3.42440523163585,3.59827887489074,-1.48147425266351,-2.40120073146205,-0.281346969639826,0.809459663354693,-0.995218823260277,0.422014390368226
0.174580676262692,4.33675246496648,-0.473010852129144,4.13162271411731,0.870683136590799,0.865776503665411,2.43487163055999,2.9285134128325,-0.70057221842862,0.398147404103454,-0.707681650332237,2.03671414704168,-8.22253013838811,1.04012447010533,5.50799848504041,-3.35616284665266,-3.65210586190346,-1.58142667876874,-1.30302000632811,4.10544525142995,0.186551069551286,0.695781634100067
1.63002472409261,1.52479170556332,-0.740080344630201,3.28241421910589,0.999508944265764,1.41578746478795,-0.546222170185911,2.32806695226946,-1.12053550258372,0.444615302275881,-1.38648548558558,-0.703570656627534,-6.45715940018949,-0.324429215772396,2.68216100044302,-6.64559960278997,-1.61927115334069,-0.937523874125336,-1.13056546479566,2.06438011008352,0.309911656817705,0.052896970698623
1.12498565653293,1.42468028805607,0.00795170526173389,7.40211775611471,4.17806119302679,2.82656497346826,0.332227147540401,1.5975876694833,-0.0169763766168292,1.18300281001253,-2.22550194383291,-2.34370631741458,-1.57692549801698,-0.614912580666429,1.92689277784371,-7.00003139352165,-2.87297012697545,-1.42949231753233,-1.67398334504255,0.506264239314643,0.0048629385393189,-0.216639599836139
-1.2635365264164,-4.46358178755528,-0.159914702453345,3.53073332514373,4.38633988287412,0.755109029706509,-0.649780416261553,-2.6329244355261,7.58010515947208,-0.530990072686598,-1.30473102507415,-1.90369283531944,15.4981715681291,-2.49132562457663,0.52219381724267,-4.44945821884791,-6.27320278280832,-5.2073320089889,-4.64327364706859,0.441097639124004,-1.50859508528407,-1.44282807750438
-1.33154182475539,-0.699994521270675,-0.634479567775437,2.40826092619319,2.35434501380732,1.96541963350258,1.06775513840817,-1.083469362759,5.02070910568315,-0.402563345821497,1.065827270691,0.0264697896581993,12.588131798249,-1.62366834750331,0.45806411863992,-1.38388007876817,1.27003087916176,-0.361042948495657,-1.53843637087423,1.72888030951173,-0.540462414652417,-0.175668462306273
-0.00403023848399459,-0.79455791309032,-0.984142890704544,0.994700559262682,-5.99792341417331,1.10949678485663,0.924833811550083,-0.654047112214797,-3.78516453798376,0.364382990607817,0.646172943462046,-1.43321844248223,-5.23704480765716,-2.52194074944598,-0.245496317965019,1.62670302671741,4.97673085893412,1.18937486394734,0.0105284835410973,-0.700387749523262,0.57926095043436,-0.255160754241287
-0.696001767602261,-4.39727196301409,-0.23240467124066,0.0500522243524084,-6.51046540106769,-0.452659516231321,1.00145560316366,-0.544657683894001,-5.02751577152895,0.632348936601354,-0.553694006761001,-2.24275753174009,-7.86735824958974,-3.82614283040499,-1.10848749257167,3.37229109760879,10.2868971565093,2.62392142834037,0.753620916176935,-2.71670653797994,0.83057500997605,-0.0413049533100045
-1.08545641211016,-6.73813667104223,-0.917364909383791,-0.335684078537707,-2.55328094687616,-0.679049269761586,-0.602379486750977,1.94469892220343,-2.32634459495184,1.54853449215911,-1.09377357997764,-2.74214747811597,-11.2128085275483,-2.79627459038032,-0.770909405180143,1.13288413390617,10.8805297718866,2.57259674468309,1.7108409270335,-2.99007605585839,1.70347976397266,0.105898940487905
-0.36339417200769,-5.82715203717428,-1.01452360513394,-1.61250834940748,-3.84637005159853,-0.626672475733728,-0.0966714581936215,-1.33597729392212,-2.87165100825295,0.0635396572811006,-0.184065776188354,-1.90138828160945,-3.46339564153326,-1.2723360293719,-0.332762055790336,2.19848213560906,5.82762870506633,-0.0645991870239467,0.332188516110598,-2.19049630315913,0.57797521242453,0.106450927152511
-4.57681504729485,-1.30431806141032,-1.7265807584911,-2.07042058825711,-2.65973271523455,-1.39852913414815,2.20857968883555,-1.036686332271,-3.35343501143187,-0.727635568032696,0.775429404607214,-0.530479942220691,0.120880408455541,-0.564327147379657,-2.60404544440265,5.73908510271754,-2.35180604395165,-2.20766636678128,-1.67233631659149,0.172032720118075,-1.2959386446688,-0.499648993316447
-1.70371903797166,-0.00963474375074647,-0.35993636945527,-1.88942079508664,-1.98336893778468,-1.93861924500459,4.11337395433671,0.09257180715682,-2.84169660448878,-0.12339118378228,0.284711962408838,0.130577540050286,-5.93998037758176,0.38775205559634,-1.77475957101669,8.21469303523209,-3.67777447516729,-1.56660479458847,-0.842733571072748,0.0975110139736768,-1.07826180730695,-0.0724008209188722
-0.553106144038105,-1.55310208419522,0.20640956197354,-0.929508969895769,-0.827278719248681,-1.47994280830311,4.63771133830963,3.90179712436123,-1.19643578742378,-0.543727189967622,-0.0162181027836106,0.131784165203666,-3.78597799964546,0.183901579556008,-2.89490443563264,3.99530593315261,-2.10027658857994,0.70858552955391,-1.50900324733354,0.295938578406802,-0.348994275490083,0.538195444345329
-1.92797636549421,4.75527991725631,-0.349142964204658,2.33931488731527,0.708537940373527,0.0175001759561489,5.72159184075436,6.16098961934268,1.1123474397633,0.222556413411238,2.10263920903012,2.31313993323914,-4.5971124577352,2.25412142449964,-0.164480038250538,4.50092379647871,1.3606876158095,4.69790460564672,-0.861145345373479,4.09731541341829,-0.108136049218193,0.442139802476056
-0.753329702339936,1.70551126060358,-0.817493947989875,1.24705077654638,-2.27591895891814,-0.694290292226526,2.14501546167109,3.23014929210082,-4.63534692292754,0.71915962635433,-0.128716102149963,2.14464484415697,-9.17338375185137,-0.671588409573217,-0.103486378870142,-3.60845337478975,-5.63488186199867,0.961352433688977,-2.79915986519287,1.49164151900747,-1.06568712849132,-1.8205677465265
-1.04216615457529,3.34759194584678,-1.6476433893821,-1.53630130220211,-3.81064941712388,0.565685787148566,2.39798220105938,0.229276142635795,-4.03951887549646,-0.532617551138348,1.48971596367597,2.79629889795698,3.19520811800652,0.586772077337743,-0.781923457491615,-4.21282558065197,-0.196985022004104,1.55892901368154,-1.62304680679146,2.21891689517503,-1.12164751330932,-1.04992720266275
-1.98648572220029,0.801521972985788,-0.337991288381343,-8.38074134893056,-5.99565343424339,-3.4785715859183,2.00049205891989,-2.2716298290527,1.82983158205662,-1.20067511906681,1.77793540650807,1.75810209463943,20.538663151838,1.67920288523238,-3.68979127411497,5.7878071788915,9.78437813579241,4.01063434562395,1.54719382983065,3.72914154192033,1.56398279632748,0.834061434067686
-2.63028840521494,-6.04269865797929,0.616262355012404,-7.16626936363863,-6.81093101027689,-0.98706241142744,1.76254503525212,-6.81256862296418,-6.27729555026831,-1.43471307743106,-0.344057773653803,-2.18994556579617,6.8169813496433,-6.21429598588901,-7.93708982874033,2.99344490384058,4.68920761139188,-0.133531570483618,-3.05843795532675,-4.60768454075674,-1.84879619958059,-2.10860183633524
-1.71857420361921,-4.83506994704854,-0.408582459200864,-11.3028853463266,-7.27648214522415,-4.04478668937854,-5.36585886994389,-9.09354023909913,0.919099727528725,-2.29503142623108,-0.286263576809513,-2.70784408334922,19.8401627114224,-2.73372453602677,-10.0938191213674,8.60408759419553,9.90750340479327,2.62643126535838,-1.96994216226318,-1.94156135285535,-0.01998450103339,-0.467917013871679
-0.147343117413138,1.25440810577818,0.203674268978851,0.0594107030058279,-1.59230683908545,1.38825558022824,-4.85471965666795,-3.13454467745708,-2.97098258455214,-1.37793016546688,3.48131799704092,1.55440654197973,4.58820723717506,-0.439082765180824,-3.70997915199637,10.7397352499562,16.7892655159974,8.78052285315063,1.26268120902095,-2.02248889437597,2.79041789196863,3.01611590145836
-1.72959514659669,-6.11426449949949,0.110132539551557,0.770618784358173,-2.45840509186059,1.36906439739281,-4.53403732492019,-4.08558193803858,-5.50754248651086,-0.930109295138452,-0.651313052102645,-2.04319368980873,-2.68888507309825,-2.55037067335121,-2.15556992062713,-6.05961212887686,2.16449394500378,6.00874319289251,-2.14056784147434,-2.64046716531854,3.35241097942567,3.93349690965503
-2.1883302911699,-3.77108776288103,0.675292352517246,0.120738897730831,-1.58477690354962,-0.60936023788466,-3.77381187470052,-2.02665202084311,-4.12057997834773,-0.339068815245811,-1.57415672424007,-1.87064477871518,-9.71111421939777,-0.0275882605377435,-2.37059142725973,-9.8939545423046,-1.21681130818718,5.81109228458449,-1.71968931374878,-1.50549616568313,2.88599476133778,3.38422601071846
-2.07654855113275,-4.3060616843668,0.235853707875926,-0.160228956876179,-0.641422274152375,-0.0220183256042032,-4.44404330600906,-0.357754925870974,-1.52009506006254,-0.711608725788936,0.692786980628666,-1.07794672473925,-7.73848020172374,0.759264473259467,-1.83504367189441,3.51670800967323,8.22534975642445,6.12757012822662,2.29531679219739,-2.63757589547015,2.00116923770484,-0.831696795351849
-0.808249926485209,-4.03918626395676,0.00881660562759465,-0.682284779462986,-0.38834120366931,-0.0639098657658654,-3.67473161884568,-2.82889065312195,-4.22608773165551,-0.259129026767855,0.879518062503347,-1.32509952788126,-8.29098302007568,-0.719812471959555,-2.29892665453073,8.98237552705749,8.98097713883801,5.01817672381839,3.3544504763642,-1.43670635467879,1.48793440852705,-2.2642715085554
-1.00543441722733,2.24953849834936,1.56178104577224,0.154571429970322,1.33446630790011,0.00796514163040568,-3.39587681321045,-2.24005920259623,-4.85855799312631,-0.634029718182537,0.84603652138433,0.927896811859221,-12.198622674454,1.00518090380522,-1.80224037516911,6.54304800984721,3.58007083905461,5.25291207136023,0.397711738751722,0.807112456690534,1.01629027380426,-0.293498128892518
-2.87810202335907,-0.889887397448939,-0.0752529716901241,-5.37966032857605,3.81700026055541,-3.85139330341546,-1.46747888910327,1.12873942570623,7.96249415552495,-1.54801080003301,0.522342357271223,0.511042294481888,14.4386008351415,3.1342446005536,-3.60498483380907,9.25872545804236,-0.787369142927065,1.42177617085183,-0.384899420639999,4.17388053863774,-0.893763166463332,-0.0793766563630698
-1.99825274488048,0.232536048648846,-0.888885446759498,0.99501994489765,0.199260654297127,-1.01398520090343,-0.769537846524469,1.86750523178557,-3.12293128570186,-0.66897227231925,-0.26156442983559,-0.225663080013353,-11.0693124912894,0.207378618286023,-3.28716003045122,-3.19059212835633,-6.48134280710578,1.5847690222936,-0.99338300181119,1.24359789116323,0.227774087723852,-0.201907090966978
-3.94088658179152,-3.08319116335755,0.417983620564114,0.578612250391596,1.64124748912467,0.115189449166534,-1.89205368547352,2.07623821564146,-6.17483431680669,0.288085864958728,-0.585683839936494,-0.142219311626172,-14.4523626537464,-1.38541704299811,-1.46876596509501,-12.4649047493492,-5.87185015348232,-0.548109374314876,-1.82773900476148,0.776264514266286,0.980902036366176,-0.361089432704287
1.06399646590781,0.412930966531858,-0.319245769719287,2.56111658790585,5.42296076503846,1.44713064679437,-0.185026405950786,5.06493837727432,-1.45321493778929,-0.915036388199078,1.92998412696885,1.0113735996432,-9.04054965222959,-0.584142383298393,2.33019736225935,-9.78421240493639,0.40110881794387,-0.846859018973505,-0.467967429491266,0.301880407947579,1.92562067946336,0.343076318424864
